판매일,EA,주소,시도,시군,구,기온,상품명_cleaned,제로구분,년월
2024-01-10,60,경상남도 창원시 성산구 가양로,경상남도,창원시,성산구,3.2,펩시제로슈거,제로,2024-01
2024-01-10,24,경상남도 창원시 성산구 가양로,경상남도,창원시,성산구,3.2,코카콜라제로,제로,2024-01
2024-01-10,24,경상남도 창원시 의창구 봉곡로111번길,경상남도,창원시,의창구,3.2,맥콜,일반,2024-01
2024-01-10,60,경상남도 창원시 의창구 반계로,경상남도,창원시,의창구,3.2,칠성사이다,일반,2024-01
2024-01-10,24,경상남도 창원시 진해구 조천북로,경상남도,창원시,진해구,3.2,펩시제로슈거,제로,2024-01
2024-01-10,12,경상남도 창원시 의창구 도계두리길,경상남도,창원시,의창구,3.2,코카콜라제로,제로,2024-01
2024-01-10,30,경상남도 창원시 의창구 신사로,경상남도,창원시,의창구,3.2,칠성사이다,일반,2024-01
2024-01-10,-60,경상남도 창원시 성산구 공단로474번길,경상남도,창원시,성산구,3.2,코카콜라,일반,2024-01
2024-01-10,-60,경상남도 창원시 성산구 공단로474번길,경상남도,창원시,성산구,3.2,코카콜라,일반,2024-01
2024-01-10,60,경상남도 창원시 성산구 공단로474번길,경상남도,창원시,성산구,3.2,코카콜라,일반,2024-01
2024-01-10,60,경상남도 창원시 성산구 공단로474번길,경상남도,창원시,성산구,3.2,코카콜라,일반,2024-01
2024-01-10,60,경상남도 창원시 마산회원구 3·15대로,경상남도,창원시,마산회원구,3.2,밀키스,일반,2024-01
2024-01-10,300,경상남도 창원시 마산회원구 3·15대로,경상남도,창원시,마산회원구,3.2,코카콜라,일반,2024-01
2024-01-11,16,경상남도 창원시 성산구 외동반림로126번길,경상남도,창원시,성산구,2.8,코카콜라,일반,2024-01
2024-01-11,90,경상남도 창원시 성산구 공단로474번길,경상남도,창원시,성산구,2.8,코카콜라,일반,2024-01
2024-01-11,30,경상남도 창원시 성산구 공단로474번길,경상남도,창원시,성산구,2.8,코카콜라제로,제로,2024-01
2024-01-11,48,경상남도 창원시 진해구 대야남로,경상남도,창원시,진해구,2.8,펩시제로슈거,제로,2024-01
2024-01-11,-48,경상남도 창원시 진해구 대야남로,경상남도,창원시,진해구,2.8,펩시제로슈거,제로,2024-01
2024-01-11,60,경상남도 창원시 의창구 사화로,경상남도,창원시,의창구,2.8,코카콜라,일반,2024-01
2024-01-11,12,경상남도 창원시 마산회원구 팔용로,경상남도,창원시,마산회원구,2.8,코카콜라제로,제로,2024-01
2024-01-11,90,경상남도 창원시 의창구 도계로18번길,경상남도,창원시,의창구,2.8,코카콜라,일반,2024-01
2024-01-11,20,경상남도 창원시 의창구 남산로,경상남도,창원시,의창구,2.8,칠성사이다,일반,2024-01
2024-01-11,24,경상남도 창원시 의창구 남산로,경상남도,창원시,의창구,2.8,코카콜라,일반,2024-01
2024-01-11,12,경상남도 창원시 의창구 명서로,경상남도,창원시,의창구,2.8,맥콜,일반,2024-01
2024-01-11,24,경상남도 창원시 마산합포구 가포로,경상남도,창원시,마산합포구,2.8,코카콜라제로,제로,2024-01
2024-01-11,12,경상남도 창원시 성산구 반송로,경상남도,창원시,성산구,2.8,칠성사이다,일반,2024-01
2024-01-11,1,경상남도 창원시 의창구 사화로,경상남도,창원시,의창구,2.8,코카콜라,일반,2024-01
2024-01-11,24,경상남도 창원시 의창구 봉곡로111번길,경상남도,창원시,의창구,2.8,맥콜,일반,2024-01
2024-01-11,-24,경상남도 창원시 의창구 봉곡로111번길,경상남도,창원시,의창구,2.8,맥콜,일반,2024-01
2024-01-11,30,경상남도 창원시 의창구 무역로,경상남도,창원시,의창구,2.8,코카콜라,일반,2024-01
2024-01-12,24,경상남도 창원시 의창구 사화로,경상남도,창원시,의창구,4.5,펩시콜라,일반,2024-01
2024-01-12,24,경상남도 창원시 의창구 사화로,경상남도,창원시,의창구,4.5,펩시콜라,일반,2024-01
2024-01-12,-24,경상남도 창원시 의창구 사화로,경상남도,창원시,의창구,4.5,펩시콜라,일반,2024-01
2024-01-12,24,경상남도 창원시 의창구 사화로,경상남도,창원시,의창구,4.5,코카콜라,일반,2024-01
2024-01-12,24,경상남도 창원시 의창구 사화로,경상남도,창원시,의창구,4.5,코카콜라,일반,2024-01
2024-01-12,-24,경상남도 창원시 의창구 사화로,경상남도,창원시,의창구,4.5,코카콜라,일반,2024-01
2024-01-12,12,경상남도 창원시 의창구 명서로,경상남도,창원시,의창구,4.5,펩시제로슈거,제로,2024-01
2024-01-12,72,경상남도 창원시 의창구 사화로,경상남도,창원시,의창구,4.5,코카콜라,일반,2024-01
2024-01-12,2,경상남도 창원시 마산회원구 내서읍 호계샛담길,경상남도,창원시,마산회원구,4.5,씨그램라임,일반,2024-01
2024-01-12,6,경상남도 창원시 의창구 우곡로,경상남도,창원시,의창구,4.5,환타오렌지,일반,2024-01
2024-01-12,16,경상남도 창원시 마산회원구 내서읍 경남대로,경상남도,창원시,마산회원구,4.5,코카콜라,일반,2024-01
2024-01-12,24,경상남도 창원시 마산회원구 내서읍 경남대로,경상남도,창원시,마산회원구,4.5,코카콜라,일반,2024-01
2024-01-12,30,경상남도 창원시 마산회원구 내서읍 경남대로,경상남도,창원시,마산회원구,4.5,코카콜라,일반,2024-01
2024-01-12,30,경상남도 창원시 마산회원구 내서읍 경남대로,경상남도,창원시,마산회원구,4.5,환타파인,일반,2024-01
2024-01-12,24,경상남도 창원시 진해구 만금로,경상남도,창원시,진해구,4.5,코카콜라,일반,2024-01
2024-01-12,12,경상남도 창원시 의창구 우곡로,경상남도,창원시,의창구,4.5,펩시콜라,일반,2024-01
2024-01-12,24,경상남도 창원시 성산구 외동반림로,경상남도,창원시,성산구,4.5,코카콜라,일반,2024-01
2024-01-12,60,경상남도 창원시 성산구 외동반림로,경상남도,창원시,성산구,4.5,코카콜라,일반,2024-01
2024-01-12,-20,경상남도 창원시 의창구 동읍 동읍로,경상남도,창원시,의창구,4.5,칠성사이다,일반,2024-01
2024-01-12,20,경상남도 창원시 의창구 동읍 동읍로,경상남도,창원시,의창구,4.5,칠성사이다,일반,2024-01
2024-01-12,20,경상남도 창원시 의창구 동읍 동읍로,경상남도,창원시,의창구,4.5,칠성사이다,일반,2024-01
2024-01-12,-20,경상남도 창원시 의창구 동읍 동읍로,경상남도,창원시,의창구,4.5,펩시콜라,일반,2024-01
2024-01-12,20,경상남도 창원시 의창구 동읍 동읍로,경상남도,창원시,의창구,4.5,펩시콜라,일반,2024-01
2024-01-12,20,경상남도 창원시 의창구 동읍 동읍로,경상남도,창원시,의창구,4.5,펩시콜라,일반,2024-01
2024-01-12,24,경상남도 창원시 의창구 사화로,경상남도,창원시,의창구,4.5,코카콜라,일반,2024-01
2024-01-12,30,경상남도 창원시 마산회원구 구암남1길,경상남도,창원시,마산회원구,4.5,코카콜라,일반,2024-01
2024-01-12,12,경상남도 창원시 진해구 안민고개길,경상남도,창원시,진해구,4.5,칠성사이다,일반,2024-01
2024-01-13,6,경상남도 창원시 의창구 읍성로,경상남도,창원시,의창구,3.4,환타오렌지,일반,2024-01
2024-01-13,12,경상남도 창원시 의창구 읍성로,경상남도,창원시,의창구,3.4,환타파인,일반,2024-01
2024-01-13,20,경상남도 창원시 마산합포구 오동동15길,경상남도,창원시,마산합포구,3.4,칠성사이다,일반,2024-01
2024-01-13,12,경상남도 창원시 마산합포구 3·15대로,경상남도,창원시,마산합포구,3.4,코카콜라,일반,2024-01
2024-01-13,30,경상남도 창원시 의창구 우곡로,경상남도,창원시,의창구,3.4,오란씨파인,일반,2024-01
2024-01-13,24,경상남도 창원시 성산구 단정로,경상남도,창원시,성산구,3.4,맥콜,일반,2024-01
2024-01-13,12,경상남도 창원시 진해구 인사로,경상남도,창원시,진해구,3.4,펩시제로슈거,제로,2024-01
2024-01-13,24,경상남도 창원시 의창구 사화로,경상남도,창원시,의창구,3.4,코카콜라,일반,2024-01
2024-01-13,30,경상남도 창원시 마산합포구 복요리로,경상남도,창원시,마산합포구,3.4,코카콜라,일반,2024-01
2024-01-15,12,경상남도 창원시 의창구 읍성로,경상남도,창원시,의창구,3.5,환타오렌지,일반,2024-01
2024-01-15,48,경상남도 창원시 의창구 읍성로,경상남도,창원시,의창구,3.5,환타파인,일반,2024-01
2024-01-15,72,경상남도 창원시 마산회원구 3·15대로,경상남도,창원시,마산회원구,3.5,코카콜라,일반,2024-01
2024-01-15,24,경상남도 창원시 마산회원구 3·15대로,경상남도,창원시,마산회원구,3.5,코카콜라제로,제로,2024-01
2024-01-15,12,경상남도 창원시 마산회원구 3·15대로,경상남도,창원시,마산회원구,3.5,환타오렌지,일반,2024-01
2024-01-15,30,경상남도 창원시 의창구 북면 동전로,경상남도,창원시,의창구,3.5,나랑드사이다제로,제로,2024-01
2024-01-15,12,경상남도 창원시 의창구 도계로18번길,경상남도,창원시,의창구,3.5,환타파인,일반,2024-01
2024-01-15,24,경상남도 창원시 진해구 대야남로,경상남도,창원시,진해구,3.5,환타오렌지,일반,2024-01
2024-01-15,24,경상남도 창원시 진해구 대야남로,경상남도,창원시,진해구,3.5,환타파인,일반,2024-01
2024-01-15,12,경상남도 창원시 진해구 자은로,경상남도,창원시,진해구,3.5,맥콜,일반,2024-01
2024-01-15,60,경상남도 창원시 마산회원구 북성로,경상남도,창원시,마산회원구,3.5,맥콜,일반,2024-01
2024-01-15,12,경상남도 창원시 마산회원구 북성로,경상남도,창원시,마산회원구,3.5,밀크소다,일반,2024-01
2024-01-15,12,경상남도 창원시 의창구 봉곡로,경상남도,창원시,의창구,3.5,환타오렌지,일반,2024-01
2024-01-15,12,경상남도 창원시 의창구 봉곡로,경상남도,창원시,의창구,3.5,환타파인,일반,2024-01
2024-01-15,60,경상남도 창원시 성산구 남면로,경상남도,창원시,성산구,3.5,맥콜,일반,2024-01
2024-01-15,24,경상남도 창원시 성산구 남면로,경상남도,창원시,성산구,3.5,코카콜라제로,제로,2024-01
2024-01-15,12,경상남도 창원시 성산구 삼동로128번길,경상남도,창원시,성산구,3.5,코카콜라,일반,2024-01
2024-01-15,30,경상남도 창원시 의창구 죽전로,경상남도,창원시,의창구,3.5,칠성사이다,일반,2024-01
2024-01-15,30,경상남도 창원시 의창구 죽전로,경상남도,창원시,의창구,3.5,밀키스,일반,2024-01
2024-01-15,30,경상남도 창원시 의창구 죽전로,경상남도,창원시,의창구,3.5,코카콜라,일반,2024-01
2024-01-15,30,경상남도 창원시 의창구 죽전로,경상남도,창원시,의창구,3.5,데미소다애플,일반,2024-01
2024-01-15,1,경상남도 창원시 의창구 사화로,경상남도,창원시,의창구,3.5,코카콜라,일반,2024-01
2024-01-15,12,경상남도 창원시 마산회원구 팔용로,경상남도,창원시,마산회원구,3.5,환타오렌지,일반,2024-01
2024-01-15,12,경상남도 창원시 마산회원구 팔용로,경상남도,창원시,마산회원구,3.5,환타파인,일반,2024-01
2024-01-15,60,경상남도 창원시 마산회원구 내서읍 경남대로,경상남도,창원시,마산회원구,3.5,맥콜,일반,2024-01
2024-01-15,30,경상남도 창원시 성산구 가음정로,경상남도,창원시,성산구,3.5,맥콜,일반,2024-01
2024-01-15,12,경상남도 창원시 성산구 가음정로,경상남도,창원시,성산구,3.5,맥콜,일반,2024-01
2024-01-15,48,경상남도 창원시 성산구 가음정로,경상남도,창원시,성산구,3.5,코카콜라제로,제로,2024-01
2024-01-15,24,경상남도 창원시 성산구 가음정로,경상남도,창원시,성산구,3.5,맥콜,일반,2024-01
2024-01-15,24,경상남도 창원시 성산구 반송로,경상남도,창원시,성산구,3.5,코카콜라,일반,2024-01
2024-01-15,24,경상남도 창원시 성산구 반송로,경상남도,창원시,성산구,3.5,환타오렌지,일반,2024-01
2024-01-15,24,경상남도 창원시 성산구 반송로,경상남도,창원시,성산구,3.5,환타파인,일반,2024-01
2024-01-15,24,경상남도 창원시 마산합포구 고운로,경상남도,창원시,마산합포구,3.5,환타오렌지,일반,2024-01
2024-01-15,24,경상남도 창원시 마산합포구 고운로,경상남도,창원시,마산합포구,3.5,환타오렌지,일반,2024-01
2024-01-15,-24,경상남도 창원시 마산합포구 고운로,경상남도,창원시,마산합포구,3.5,환타오렌지,일반,2024-01
2024-01-15,24,경상남도 창원시 진해구 인사로,경상남도,창원시,진해구,3.5,밀크소다,일반,2024-01
2024-01-15,30,경상남도 창원시 의창구 명서로,경상남도,창원시,의창구,3.5,맥콜,일반,2024-01
2024-01-15,900,경상남도 창원시 성산구 연덕로,경상남도,창원시,성산구,3.5,맥콜,일반,2024-01
2024-01-15,24,경상남도 창원시 마산회원구 봉양로,경상남도,창원시,마산회원구,3.5,환타오렌지,일반,2024-01
2024-01-15,24,경상남도 창원시 마산회원구 봉양로,경상남도,창원시,마산회원구,3.5,환타파인,일반,2024-01
2024-01-15,24,경상남도 창원시 마산회원구 봉양로,경상남도,창원시,마산회원구,3.5,밀크소다,일반,2024-01
2024-01-15,12,경상남도 창원시 의창구 사화로,경상남도,창원시,의창구,3.5,밀크소다,일반,2024-01
2024-01-15,12,경상남도 창원시 의창구 사화로,경상남도,창원시,의창구,3.5,밀크소다,일반,2024-01
2024-01-15,-12,경상남도 창원시 의창구 사화로,경상남도,창원시,의창구,3.5,밀크소다,일반,2024-01
2024-01-16,12,경상남도 창원시 마산합포구 합포남10길,경상남도,창원시,마산합포구,3.1,환타오렌지,일반,2024-01
2024-01-16,12,경상남도 창원시 마산합포구 합포남10길,경상남도,창원시,마산합포구,3.1,환타오렌지,일반,2024-01
2024-01-16,-12,경상남도 창원시 마산합포구 합포남10길,경상남도,창원시,마산합포구,3.1,환타오렌지,일반,2024-01
2024-01-16,-12,경상남도 창원시 마산합포구 합포남10길,경상남도,창원시,마산합포구,3.1,환타파인,일반,2024-01
2024-01-16,12,경상남도 창원시 마산합포구 합포남10길,경상남도,창원시,마산합포구,3.1,환타파인,일반,2024-01
2024-01-16,12,경상남도 창원시 마산합포구 합포남10길,경상남도,창원시,마산합포구,3.1,환타파인,일반,2024-01
